scale,err,#patients,#tissues,patient_id,tissue_name
36.574082,25.714247,490,17,GTEX-1B8SG,Muscle_Skeletal
22.311280,17.519293,384,18,GTEX-S7SE,Adipose_Subcutaneous
6.551099,4.310750,121,10,GTEX-WI4N,Ovary
63.094887,31.018234,490,23,GTEX-1B8KE,Muscle_Skeletal
16.337129,10.994032,384,9,GTEX-11DZ1,Adipose_Subcutaneous
6.857761,4.954428,334,34,GTEX-ZAB4,Skin_Not_Sun_Exposed_Suprapubic
23.084068,18.780716,357,21,GTEX-14E1K,Esophagus_Mucosa
11.862199,5.608793,110,13,GTEX-13FTY,Brain_Hippocampus
13.402659,10.968422,250,19,GTEX-146FH,Breast_Mammary_Tissue
5.254120,3.075228,129,25,GTEX-14C39,Brain_Nucleus_accumbens_basal_ganglia
6.702464,5.307816,212,37,GTEX-15ER7,Esophagus_Gastroesophageal_Junction
24.974586,20.015999,357,23,GTEX-13SLX,Esophagus_Mucosa
9.265062,3.630559,334,11,GTEX-15ETS,Esophagus_Muscularis
11.447687,6.594308,368,13,GTEX-X8HC,Whole_Blood
15.004903,12.807726,299,21,GTEX-1212Z,Cells_Transformed_fibroblasts
26.403516,12.592037,387,3,GTEX-WCDI,Artery_Tibial
26.785464,10.957375,384,37,GTEX-15ER7,Adipose_Subcutaneous
26.888390,14.011626,398,17,GTEX-P78B,Thyroid
18.219928,13.319816,360,17,GTEX-WHWD,Nerve_Tibial
18.203631,4.990165,219,15,GTEX-145MN,Pancreas
9.528282,9.017357,250,18,GTEX-ZDTT,Breast_Mammary_Tissue
13.916370,13.328324,357,23,GTEX-11I78,Esophagus_Mucosa
11.696828,8.908410,360,25,GTEX-15DYW,Nerve_Tibial
12.691815,9.597466,271,10,GTEX-1CAMS,Heart_Left_Ventricle
8.911544,5.337241,202,13,GTEX-XAJ8,Colon_Sigmoid
12.553922,5.339410,266,16,GTEX-15CHC,Artery_Aorta
8.600359,5.583142,110,23,GTEX-16YQH,Brain_Hippocampus
25.845673,15.811521,384,15,GTEX-QEG5,Adipose_Subcutaneous
7.271484,6.148025,263,12,GTEX-117XS,Heart_Atrial_Appendage
5.990117,8.573461,82,23,GTEX-13N2G,Brain_Spinal_cord_cervical_c-1
13.243859,32.739090,368,7,GTEX-SSA3,Whole_Blood
11.784438,6.657558,266,24,GTEX-13FHO,Artery_Aorta
12.031685,6.234306,384,22,GTEX-11LCK,Adipose_Subcutaneous
4.292664,4.764594,151,21,GTEX-X5EB,Artery_Coronary
9.209526,10.251287,387,19,GTEX-11GS4,Artery_Tibial
18.472180,18.928347,299,10,GTEX-WI4N,Cells_Transformed_fibroblasts
8.711442,2.548423,153,17,GTEX-X4XX,Brain_Cerebellum
10.831621,9.943640,299,12,GTEX-OHPM,Cells_Transformed_fibroblasts
6.903580,2.732436,131,12,GTEX-ZYFD,Prostate
9.957542,16.332960,334,12,GTEX-15EU6,Skin_Not_Sun_Exposed_Suprapubic
2.084078,1.052053,174,25,GTEX-15DYW,Adrenal_Gland
9.134616,9.310551,153,19,GTEX-14PJO,Brain_Cerebellum
15.927091,10.903436,145,11,GTEX-S3XE,Spleen
3.210370,3.532274,219,19,GTEX-11VI4,Pancreas
7.513266,2.486885,129,22,GTEX-Z93S,Brain_Nucleus_accumbens_basal_ganglia
20.554908,7.953276,368,18,GTEX-QCQG,Whole_Blood
6.723420,2.478718,124,30,GTEX-11GSP,Brain_Cerebellar_Hemisphere
9.939362,6.242533,236,16,GTEX-RTLS,Stomach
6.720199,6.178091,212,17,GTEX-1C2JI,Esophagus_Gastroesophageal_Junction
20.051060,19.748158,387,15,GTEX-146FQ,Artery_Tibial
15.242708,10.531803,124,15,GTEX-1B8SF,Brain_Cerebellar_Hemisphere
37.672172,35.933776,357,17,GTEX-11EI6,Esophagus_Mucosa
19.614840,17.421888,387,20,GTEX-14DAR,Artery_Tibial
21.942694,13.358285,490,18,GTEX-XUW1,Muscle_Skeletal
14.003175,1.881234,110,8,GTEX-PWO3,Brain_Hippocampus
15.044864,7.422592,382,9,GTEX-X4LF,Lung
9.207662,10.676967,245,14,GTEX-14PHX,Colon_Transverse
9.665937,13.726023,116,20,GTEX-ZC5H,Cells_EBV-transformed_lymphocytes
12.733783,12.514278,152,19,GTEX-12ZZZ,Liver
12.305587,10.188409,357,11,GTEX-S3XE,Esophagus_Mucosa
22.263182,20.036585,312,15,GTEX-ZYW4,Adipose_Visceral_Omentum
3.903846,4.147194,236,23,GTEX-13111,Stomach
23.349156,9.882168,398,23,GTEX-131XF,Thyroid
25.882767,20.088965,387,23,GTEX-ZP4G,Artery_Tibial
9.690718,12.792125,398,19,GTEX-11VI4,Thyroid
8.235599,4.096012,174,19,GTEX-Q2AH,Adrenal_Gland
18.821048,11.575235,387,21,GTEX-17HHY,Artery_Tibial
14.535586,15.469201,224,23,GTEX-13FTW,Testis
20.688139,11.492369,360,13,GTEX-Z9EW,Nerve_Tibial
17.339215,13.384023,299,21,GTEX-WFG7,Cells_Transformed_fibroblasts
2.083266,2.721326,156,9,GTEX-1CB4J,Pituitary
18.539343,7.233450,384,15,GTEX-OIZH,Adipose_Subcutaneous
4.197633,27.247421,271,24,GTEX-Y3I4,Heart_Left_Ventricle
16.107075,9.500347,382,14,GTEX-R55C,Lung
17.142157,12.148492,156,16,GTEX-15DCD,Pituitary
20.887621,34.159485,368,20,GTEX-X261,Whole_Blood
24.753905,19.514387,382,13,GTEX-WFJO,Lung
16.499938,11.798262,360,17,GTEX-131XW,Nerve_Tibial
16.630774,18.144902,357,13,GTEX-Z9EW,Esophagus_Mucosa
14.658608,7.041488,152,10,GTEX-15RJ7,Liver
18.739082,23.941511,368,10,GTEX-1314G,Whole_Blood
7.596964,5.385237,153,19,GTEX-QVJO,Brain_Cerebellum
26.659467,9.127791,312,17,GTEX-XMK1,Adipose_Visceral_Omentum
11.388324,7.057329,266,17,GTEX-S32W,Artery_Aorta
41.407062,23.967936,398,16,GTEX-15EO6,Thyroid
14.041992,4.836667,82,25,GTEX-Q2AG,Brain_Spinal_cord_cervical_c-1
19.501685,6.452965,202,18,GTEX-13SLW,Colon_Sigmoid
25.989964,24.311020,382,20,GTEX-Y8LW,Lung
6.611007,5.485061,263,13,GTEX-WQUQ,Heart_Atrial_Appendage
21.049104,21.158698,490,12,GTEX-WRHK,Muscle_Skeletal
20.301028,17.736100,357,19,GTEX-14PK6,Esophagus_Mucosa
22.599156,11.865733,271,19,GTEX-13FLV,Heart_Left_Ventricle
3.445991,6.789085,87,25,GTEX-13OVL,Brain_Amygdala
6.787790,13.233408,131,12,GTEX-WK11,Prostate
9.464950,11.961911,236,23,GTEX-ZF2S,Stomach
16.436303,14.838038,299,25,GTEX-XV7Q,Cells_Transformed_fibroblasts
33.099178,34.930977,357,16,GTEX-ZAJG,Esophagus_Mucosa
1.508259,2.501521,156,23,GTEX-11ZUS,Pituitary
3.245591,3.307553,263,19,GTEX-V955,Heart_Atrial_Appendage
11.290950,4.140073,202,18,GTEX-XUW1,Colon_Sigmoid
24.954369,30.795879,299,23,GTEX-YF7O,Cells_Transformed_fibroblasts
34.190374,25.058213,368,24,GTEX-13G51,Whole_Blood
14.262529,11.119728,312,16,GTEX-1A32A,Adipose_Visceral_Omentum
7.808044,4.576245,387,14,GTEX-PSDG,Artery_Tibial
20.999637,18.630036,360,9,GTEX-XOT4,Nerve_Tibial
24.954342,22.115589,384,9,GTEX-14A5H,Adipose_Subcutaneous
11.092795,4.357219,153,21,GTEX-N7MS,Brain_Cerebellum
15.673827,10.908227,398,10,GTEX-113JC,Thyroid
19.464167,7.690842,219,8,GTEX-15UF7,Pancreas
6.880635,5.306277,108,16,GTEX-139TT,Brain_Anterior_cingulate_cortex_BA24
9.548440,11.509782,266,19,GTEX-V955,Artery_Aorta
11.422150,5.323737,224,20,GTEX-1A3MX,Testis
2.143690,3.206311,153,30,GTEX-12ZZX,Brain_Cerebellum
23.472557,21.538293,357,22,GTEX-T2IS,Esophagus_Mucosa
28.268507,21.004223,334,16,GTEX-15CHC,Skin_Not_Sun_Exposed_Suprapubic
21.786368,15.187086,387,10,GTEX-S4Q7,Artery_Tibial
23.854925,20.263360,490,24,GTEX-131XG,Muscle_Skeletal
22.564503,34.689516,334,26,GTEX-13RTJ,Esophagus_Muscularis
14.494672,8.442305,143,18,GTEX-UTHO,Brain_Caudate_basal_ganglia
3.576204,4.296494,116,19,GTEX-132QS,Cells_EBV-transformed_lymphocytes
3.222210,3.071714,124,20,GTEX-1BAJH,Brain_Cerebellar_Hemisphere
8.572609,3.810604,121,23,GTEX-1122O,Small_Intestine_Terminal_Ileum
10.884431,5.177580,202,22,GTEX-11DXZ,Colon_Sigmoid
3.098188,2.096022,110,21,GTEX-1212Z,Brain_Hippocampus
7.904281,7.948871,266,20,GTEX-PX3G,Artery_Aorta
5.959708,6.834607,143,12,GTEX-14LZ3,Brain_Caudate_basal_ganglia
22.682794,31.104960,334,16,GTEX-1B933,Esophagus_Muscularis
30.929810,12.414900,398,7,GTEX-11EQ8,Thyroid
13.107231,25.318253,236,21,GTEX-YEC3,Stomach
10.115460,13.680462,360,24,GTEX-QDT8,Nerve_Tibial
10.171172,5.480230,79,32,GTEX-13OW6,Brain_Substantia_nigra
2.173112,7.650692,105,18,GTEX-PWCY,Vagina
18.384124,21.351627,490,11,GTEX-16BQI,Muscle_Skeletal
4.619733,6.123380,263,29,GTEX-WY7C,Heart_Atrial_Appendage
35.453054,23.391723,490,17,GTEX-ZVP2,Muscle_Skeletal
7.463948,2.036893,110,17,GTEX-N7MT,Brain_Putamen_basal_ganglia
21.894404,66.339210,490,9,GTEX-SN8G,Muscle_Skeletal
8.265203,6.076305,121,13,GTEX-X4EO,Ovary
6.037124,6.873648,384,23,GTEX-XBED,Adipose_Subcutaneous
11.175287,10.419851,490,15,GTEX-ZDTS,Muscle_Skeletal
6.432148,4.980299,152,8,GTEX-S4Z8,Liver
3.203897,2.964249,156,19,GTEX-RNOR,Pituitary
13.153422,5.958129,360,27,GTEX-11TT1,Nerve_Tibial
13.694355,10.600832,334,9,GTEX-11DZ1,Skin_Not_Sun_Exposed_Suprapubic
19.571834,17.770594,145,21,GTEX-14E1K,Spleen
6.650819,7.424543,219,21,GTEX-YEC3,Pancreas
40.628177,18.958495,490,19,GTEX-11GS4,Muscle_Skeletal
13.345500,13.450294,334,13,GTEX-13S86,Esophagus_Muscularis
11.206137,12.318386,360,20,GTEX-ZC5H,Nerve_Tibial
14.078689,10.849847,398,17,GTEX-Q734,Thyroid
11.045342,7.301008,250,19,GTEX-14AS3,Breast_Mammary_Tissue
30.132848,36.602337,334,13,GTEX-17MFQ,Esophagus_Muscularis
7.982126,2.729957,263,21,GTEX-ZF29,Heart_Atrial_Appendage
17.223987,29.080440,360,14,GTEX-S95S,Nerve_Tibial
3.902164,3.457174,219,20,GTEX-XPVG,Pancreas
47.353281,35.206247,490,21,GTEX-17HHY,Muscle_Skeletal
2.662756,4.979591,108,20,GTEX-17F97,Brain_Anterior_cingulate_cortex_BA24
17.108540,15.576824,384,10,GTEX-PLZ4,Adipose_Subcutaneous
24.043233,28.044905,384,26,GTEX-NPJ8,Adipose_Subcutaneous
12.427582,8.337991,368,26,GTEX-WYVS,Whole_Blood
9.461108,11.619871,271,17,GTEX-1C2JI,Heart_Left_Ventricle
22.848530,16.739820,266,13,GTEX-X4XY,Artery_Aorta
7.628875,11.511215,360,23,GTEX-16YQH,Nerve_Tibial
4.753691,2.216132,219,24,GTEX-11P7K,Pancreas
2.513839,4.685033,245,26,GTEX-WYVS,Colon_Transverse
23.545844,21.258523,299,19,GTEX-V1D1,Cells_Transformed_fibroblasts
4.773453,5.246619,87,25,GTEX-Q2AG,Brain_Amygdala
8.160716,7.153952,360,29,GTEX-WY7C,Nerve_Tibial
11.927656,8.785479,219,16,GTEX-SNOS,Pancreas
7.215959,11.792141,236,19,GTEX-ZPIC,Stomach
24.731498,29.718543,368,9,GTEX-1C6VR,Whole_Blood
5.284238,3.244318,131,19,GTEX-1AX9K,Prostate
3.482186,7.397652,129,24,GTEX-16XZZ,Brain_Nucleus_accumbens_basal_ganglia
12.455742,6.178426,202,21,GTEX-ZT9W,Colon_Sigmoid
14.400606,7.409852,224,24,GTEX-16XZZ,Testis
9.566750,7.803298,152,29,GTEX-14DAQ,Liver
14.367313,8.476546,121,14,GTEX-15DDE,Ovary
23.422025,18.535774,334,7,GTEX-15UKP,Esophagus_Muscularis
3.441882,2.793016,152,25,GTEX-YEC4,Liver
2.943976,7.135473,271,19,GTEX-1AX9K,Heart_Left_Ventricle
10.072413,7.163890,236,23,GTEX-Y8E4,Stomach
37.905231,22.754320,382,8,GTEX-OIZG,Lung
7.243955,5.578101,384,23,GTEX-13U4I,Adipose_Subcutaneous
25.893331,42.262929,413,16,GTEX-RTLS,Skin_Sun_Exposed_Lower_leg
9.082076,11.390198,312,16,GTEX-12WSF,Adipose_Visceral_Omentum
23.386457,13.693776,245,19,GTEX-11P82,Colon_Transverse
17.839536,37.503346,490,17,GTEX-12C56,Muscle_Skeletal
4.381773,6.301436,107,8,GTEX-NL4W,Brain_Hypothalamus
12.662648,5.113184,202,20,GTEX-1BAJH,Colon_Sigmoid
8.735617,7.196319,117,24,GTEX-15CHQ,Brain_Frontal_Cortex_BA9
21.187480,28.904937,360,24,GTEX-WHSE,Nerve_Tibial
6.450602,7.806638,334,14,GTEX-YECK,Skin_Not_Sun_Exposed_Suprapubic
4.808303,6.071687,110,17,GTEX-X4XX,Brain_Hippocampus
12.891506,23.839583,413,22,GTEX-T2IS,Skin_Sun_Exposed_Lower_leg
15.512174,7.589110,266,16,GTEX-17F96,Artery_Aorta
20.239109,7.033198,398,22,GTEX-12WSK,Thyroid
13.595674,10.330042,387,20,GTEX-XPVG,Artery_Tibial
22.859774,11.487340,245,18,GTEX-UJHI,Colon_Transverse
7.489744,12.707882,334,8,GTEX-S7SF,Esophagus_Muscularis
14.956824,12.351477,266,26,GTEX-14BMV,Artery_Aorta
28.739339,15.366281,490,11,GTEX-16MTA,Muscle_Skeletal
28.348243,10.691453,360,15,GTEX-1B8L1,Nerve_Tibial
27.680832,8.849475,368,13,GTEX-12126,Whole_Blood
10.918218,5.735418,82,10,GTEX-13PL6,Brain_Spinal_cord_cervical_c-1
25.238869,16.819194,382,20,GTEX-PX3G,Lung
4.066696,4.421114,202,13,GTEX-X4EO,Colon_Sigmoid
20.415846,29.173782,382,21,GTEX-13CF3,Lung
14.883865,4.085689,266,26,GTEX-13PVQ,Artery_Aorta
13.191567,12.239578,236,18,GTEX-12WSG,Stomach
28.689600,64.836961,271,22,GTEX-13OW5,Heart_Left_Ventricle
27.057568,44.047572,271,13,GTEX-13S86,Heart_Left_Ventricle
7.524789,6.524991,236,29,GTEX-WY7C,Stomach
9.274039,6.747137,271,19,GTEX-1AX9I,Heart_Left_Ventricle
22.881201,13.357989,382,18,GTEX-WHPG,Lung
3.350708,2.232123,105,18,GTEX-14PJ6,Vagina
9.506193,10.879404,334,16,GTEX-U4B1,Esophagus_Muscularis
25.019987,26.802982,299,22,GTEX-12WSM,Cells_Transformed_fibroblasts
20.468615,12.705886,490,13,GTEX-X4EO,Muscle_Skeletal
5.453080,9.946453,107,16,GTEX-132Q8,Brain_Hypothalamus
12.723551,12.452492,152,30,GTEX-13OVJ,Liver
21.973573,15.378005,387,26,GTEX-14BMV,Artery_Tibial
7.984865,6.795072,202,24,GTEX-11P7K,Colon_Sigmoid
13.773221,7.883317,271,18,GTEX-WHPG,Heart_Left_Ventricle
19.005560,16.425022,236,24,GTEX-17HII,Stomach
10.496712,10.191427,413,15,GTEX-ZTSS,Skin_Sun_Exposed_Lower_leg
5.635429,1.565393,156,23,GTEX-13SLX,Pituitary
10.644354,7.536205,384,23,GTEX-13N2G,Adipose_Subcutaneous
13.537108,10.989333,360,23,GTEX-13PVR,Nerve_Tibial
15.526278,7.392420,202,12,GTEX-11PRG,Colon_Sigmoid
33.133057,7.921358,384,8,GTEX-1AYD5,Adipose_Subcutaneous
19.778330,15.302543,299,21,GTEX-WL46,Cells_Transformed_fibroblasts
7.816113,4.698840,116,15,GTEX-ZLWG,Cells_EBV-transformed_lymphocytes
12.133323,9.506960,174,19,GTEX-1AX9J,Adrenal_Gland
7.691910,10.146036,219,18,GTEX-12WSN,Pancreas
16.549632,17.059849,368,14,GTEX-12KS4,Whole_Blood
11.291459,14.121082,219,21,GTEX-ZF29,Pancreas
7.251333,3.309210,87,27,GTEX-T5JC,Brain_Amygdala
11.835822,14.308675,245,21,GTEX-WEY5,Colon_Transverse
8.004511,3.852149,121,23,GTEX-13QBU,Small_Intestine_Terminal_Ileum
7.648506,11.603711,245,25,GTEX-11EQ9,Colon_Transverse
10.115297,11.168517,299,19,GTEX-Y111,Cells_Transformed_fibroblasts
42.043132,21.295700,387,22,GTEX-14E6E,Artery_Tibial
14.055192,12.873063,387,17,GTEX-133LE,Artery_Tibial
32.411004,24.520464,413,19,GTEX-1AX9K,Skin_Sun_Exposed_Lower_leg
24.068725,8.768839,387,27,GTEX-Y3IK,Artery_Tibial
7.601119,9.380037,117,18,GTEX-13S7M,Brain_Frontal_Cortex_BA9
4.069929,6.856302,108,18,GTEX-YJ89,Brain_Anterior_cingulate_cortex_BA24
2.835298,2.537822,100,26,GTEX-WYVS,Uterus
6.814285,7.917308,271,21,GTEX-13CF3,Heart_Left_Ventricle
17.857273,4.193897,266,13,GTEX-Z9EW,Artery_Aorta
27.864468,13.453915,357,18,GTEX-UJHI,Esophagus_Mucosa
30.642004,39.605682,384,24,GTEX-ZDXO,Adipose_Subcutaneous
16.283489,13.425301,360,17,GTEX-ZXG5,Nerve_Tibial
31.570375,15.833432,490,13,GTEX-Z9EW,Muscle_Skeletal
8.353535,7.778006,384,22,GTEX-12ZZY,Adipose_Subcutaneous
5.119138,1.366154,152,21,GTEX-14E1K,Liver
10.753366,7.451697,153,16,GTEX-15EO6,Brain_Cerebellum
11.004122,7.931578,151,7,GTEX-1C6WA,Artery_Coronary
11.258347,8.140428,398,11,GTEX-RN64,Thyroid
32.378842,26.923543,382,16,GTEX-ZVZQ,Lung
21.643771,18.416131,490,14,GTEX-14A5I,Muscle_Skeletal
11.735830,10.779594,212,24,GTEX-131XG,Esophagus_Gastroesophageal_Junction
11.609062,10.366388,153,20,GTEX-1A3MX,Brain_Cerebellum
28.867373,12.477163,334,23,GTEX-13SLX,Esophagus_Muscularis
13.470491,11.756316,212,15,GTEX-13X6H,Esophagus_Gastroesophageal_Junction
8.750052,9.267568,202,23,GTEX-XXEK,Colon_Sigmoid
14.148374,11.060394,413,15,GTEX-Y8DK,Skin_Sun_Exposed_Lower_leg
9.911699,7.303964,245,23,GTEX-17MF6,Colon_Transverse
7.592117,6.122071,124,11,GTEX-14E6D,Brain_Cerebellar_Hemisphere
35.134739,28.479231,368,15,GTEX-UJMC,Whole_Blood
9.564180,6.867657,384,17,GTEX-11EI6,Adipose_Subcutaneous
14.542590,7.754427,384,21,GTEX-1B8KZ,Adipose_Subcutaneous
3.899791,4.602873,174,24,GTEX-ZVT2,Adrenal_Gland
15.012261,7.607551,266,18,GTEX-ZDTT,Artery_Aorta
7.877320,7.677664,312,23,GTEX-Y8E4,Adipose_Visceral_Omentum
23.213837,24.223935,384,14,GTEX-POMQ,Adipose_Subcutaneous
7.130994,6.257144,110,32,GTEX-131YS,Brain_Hippocampus
7.183964,1.938695,107,24,GTEX-15CHQ,Brain_Hypothalamus
8.721221,10.892464,334,21,GTEX-Y5V6,Esophagus_Muscularis
12.311602,10.635954,224,25,GTEX-11EQ9,Testis
25.270859,20.702038,360,6,GTEX-13NYC,Nerve_Tibial
4.024570,4.575890,145,15,GTEX-13OVK,Spleen
1.743937,0.891015,87,24,GTEX-13VXU,Brain_Amygdala
13.880165,9.345832,174,27,GTEX-11TT1,Adrenal_Gland
10.825701,8.067783,116,14,GTEX-TKQ1,Cells_EBV-transformed_lymphocytes
5.559072,3.199749,145,18,GTEX-QCQG,Spleen
47.046522,27.583145,357,10,GTEX-14ICK,Esophagus_Mucosa
3.531965,2.922412,219,23,GTEX-XXEK,Pancreas
6.987126,1.984186,145,22,GTEX-131XE,Spleen
12.151880,13.106390,387,21,GTEX-X5EB,Artery_Tibial
44.273433,31.949342,490,22,GTEX-XYKS,Muscle_Skeletal
13.842827,8.792872,334,14,GTEX-1497J,Esophagus_Muscularis
33.004148,21.721184,360,24,GTEX-17HII,Nerve_Tibial
11.489238,1.703211,108,20,GTEX-1A3MX,Brain_Anterior_cingulate_cortex_BA24
35.937980,50.501815,368,17,GTEX-11EI6,Whole_Blood
5.357550,6.046707,131,15,GTEX-OIZH,Prostate
8.638748,5.668235,124,24,GTEX-15CHQ,Brain_Cerebellar_Hemisphere
12.528213,34.365021,490,14,GTEX-P4QT,Muscle_Skeletal
42.196055,91.632549,398,23,GTEX-1B8KE,Thyroid
14.662140,13.052941,224,13,GTEX-WOFM,Testis
2.785872,2.104453,151,14,GTEX-1A8G6,Artery_Coronary
18.834150,14.443036,357,12,GTEX-15RIF,Esophagus_Mucosa
14.603942,11.195409,413,23,GTEX-13PVR,Skin_Sun_Exposed_Lower_leg
10.210548,6.525841,135,30,GTEX-14C5O,Brain_Cortex
5.173993,3.788825,212,19,GTEX-Y111,Esophagus_Gastroesophageal_Junction
9.432895,15.491323,312,21,GTEX-YEC3,Adipose_Visceral_Omentum
14.565214,14.196176,387,20,GTEX-145MH,Artery_Tibial
4.738185,12.179781,245,16,GTEX-13OVG,Colon_Transverse
17.508005,7.121662,236,21,GTEX-ZF29,Stomach
10.179709,7.997726,245,22,GTEX-11TUW,Colon_Transverse
27.100829,21.722503,490,10,GTEX-1314G,Muscle_Skeletal
3.407933,4.826407,100,17,GTEX-S32W,Uterus
17.421932,7.159755,398,32,GTEX-131YS,Thyroid
18.280754,16.786400,398,17,GTEX-133LE,Thyroid
5.847154,5.222496,250,23,GTEX-11I78,Breast_Mammary_Tissue
21.542886,7.074462,135,23,GTEX-13SLX,Brain_Cortex
10.582965,6.846634,387,14,GTEX-11UD2,Artery_Tibial
5.570238,3.992301,219,23,GTEX-ZP4G,Pancreas
17.952206,15.072270,398,12,GTEX-WK11,Thyroid
5.417904,7.231492,116,21,GTEX-YEC3,Cells_EBV-transformed_lymphocytes
6.882237,2.818667,266,30,GTEX-12ZZX,Artery_Aorta
73.034040,27.504734,490,16,GTEX-P4QS,Muscle_Skeletal
3.823355,6.929989,110,18,GTEX-S7SE,Brain_Putamen_basal_ganglia
36.901397,22.936062,398,20,GTEX-VJYA,Thyroid
13.123412,10.616363,387,27,GTEX-WZTO,Artery_Tibial
50.775051,45.271046,490,21,GTEX-WFG7,Muscle_Skeletal
13.284790,11.179699,312,23,GTEX-XXEK,Adipose_Visceral_Omentum
10.959426,2.775708,153,30,GTEX-13OW8,Brain_Cerebellum
25.869833,9.539787,110,26,GTEX-RU72,Brain_Putamen_basal_ganglia
15.584021,17.918794,250,25,GTEX-14E7W,Breast_Mammary_Tissue
16.391235,8.202177,236,16,GTEX-RM2N,Stomach
21.063143,12.492916,79,37,GTEX-15ER7,Brain_Substantia_nigra
8.272813,3.855265,212,14,GTEX-1AYCT,Esophagus_Gastroesophageal_Junction
9.072064,10.109902,382,28,GTEX-T6MN,Lung
21.184395,57.913725,334,1,GTEX-1EX96,Skin_Not_Sun_Exposed_Suprapubic
19.552969,27.615012,245,9,GTEX-S4P3,Colon_Transverse
8.659210,12.947067,131,26,GTEX-NPJ8,Prostate
8.557837,12.336765,212,16,GTEX-12WSJ,Esophagus_Gastroesophageal_Junction
6.617864,5.303578,107,17,GTEX-13OVH,Brain_Hypothalamus
13.803683,16.554874,299,8,GTEX-12WSI,Cells_Transformed_fibroblasts
5.713340,1.352982,153,18,GTEX-13X6I,Brain_Cerebellum
7.125909,4.667494,131,16,GTEX-RM2N,Prostate
9.604037,11627.571137,152,1,GTEX-1GF9V,Liver
6.458789,7.364336,84,22,GTEX-ZPU1,Minor_Salivary_Gland
6.186976,10.606594,145,12,GTEX-QV31,Spleen
17.811299,9.488120,151,21,GTEX-13FHP,Artery_Coronary
10.777494,1.865222,110,21,GTEX-N7MS,Brain_Putamen_basal_ganglia
9.839280,13.154961,271,24,GTEX-ZDYS,Heart_Left_Ventricle
