scale,err,#patients,#tissues,patient_id,tissue_name
5.267145,4.213665,84,18,GTEX-13OVI,Minor_Salivary_Gland
40.704512,25.569222,334,20,GTEX-1AX8Z,Esophagus_Muscularis
31.008665,20.101867,387,10,GTEX-PLZ4,Artery_Tibial
11.120470,1.398164,121,19,GTEX-13N11,Ovary
21.096238,10.803674,271,16,GTEX-RTLS,Heart_Left_Ventricle
17.954947,15.610361,398,30,GTEX-12ZZX,Thyroid
5.465371,5.928695,263,15,GTEX-13O1R,Heart_Atrial_Appendage
20.871820,17.647905,382,22,GTEX-14PJ4,Lung
28.315851,17.619326,398,11,GTEX-13NZ9,Thyroid
26.444932,10.113561,236,19,GTEX-R55G,Stomach
18.362410,11.377353,398,17,GTEX-WXYG,Thyroid
12.188163,14.948392,387,17,GTEX-PLZ6,Artery_Tibial
7.205470,4.030183,129,26,GTEX-13RTJ,Brain_Nucleus_accumbens_basal_ganglia
20.141681,14.398244,413,8,GTEX-OXRP,Skin_Sun_Exposed_Lower_leg
27.545408,21.077425,398,16,GTEX-ZAJG,Thyroid
7.757663,3.606063,219,19,GTEX-V1D1,Pancreas
10.059332,6.936099,224,22,GTEX-11TUW,Testis
6.667597,15.610932,263,23,GTEX-Y8E4,Heart_Atrial_Appendage
9.879870,11.235308,174,16,GTEX-132NY,Adrenal_Gland
2.297283,4.208456,219,18,GTEX-QCQG,Pancreas
19.420616,10.959597,266,19,GTEX-Q2AH,Artery_Aorta
3.691081,2.249036,100,23,GTEX-11I78,Uterus
37.686603,15.709047,368,19,GTEX-132QS,Whole_Blood
2.255207,2.325046,152,17,GTEX-ZVP2,Liver
22.536975,26.348684,299,22,GTEX-XQ8I,Cells_Transformed_fibroblasts
3.244159,1.065882,174,12,GTEX-ZT9X,Adrenal_Gland
12.304958,77.200896,151,18,GTEX-WHPG,Artery_Coronary
8.875847,5.065860,82,19,GTEX-147GR,Brain_Spinal_cord_cervical_c-1
33.454361,29.466643,384,16,GTEX-R53T,Adipose_Subcutaneous
13.227109,38.134457,312,8,GTEX-1EU9M,Adipose_Visceral_Omentum
6.980033,15.560842,271,23,GTEX-Y8E4,Heart_Left_Ventricle
23.844380,13.680178,382,16,GTEX-P4QS,Lung
8.907373,4.799902,202,23,GTEX-1122O,Colon_Sigmoid
21.026010,22.726357,387,19,GTEX-14JG1,Artery_Tibial
21.979753,17.474610,413,14,GTEX-TKQ1,Skin_Sun_Exposed_Lower_leg
17.570188,31.309952,271,10,GTEX-1314G,Heart_Left_Ventricle
15.614928,8.014172,100,23,GTEX-11P81,Uterus
4.143577,3.861177,105,17,GTEX-P78B,Vagina
6.987126,1.889612,145,22,GTEX-131XE,Spleen
14.882025,16.972410,266,19,GTEX-14PK6,Artery_Aorta
11.806127,8.513347,312,13,GTEX-11GSO,Adipose_Visceral_Omentum
10.188436,10.631670,334,19,GTEX-11VI4,Skin_Not_Sun_Exposed_Suprapubic
5.589635,5.208278,174,20,GTEX-14DAR,Adrenal_Gland
12.895005,3.223478,219,17,GTEX-S32W,Pancreas
7.202710,9.079551,398,22,GTEX-11EMC,Thyroid
5.246604,5.580473,202,26,GTEX-14BIN,Colon_Sigmoid
26.785545,18.301915,357,16,GTEX-17F9E,Esophagus_Mucosa
13.669874,6.735909,202,19,GTEX-V955,Colon_Sigmoid
27.112788,26.248111,387,18,GTEX-NFK9,Artery_Tibial
7.535406,10.909146,79,24,GTEX-WHSE,Brain_Substantia_nigra
31.866488,22.728888,368,12,GTEX-139D8,Whole_Blood
6.961090,5.366953,151,13,GTEX-13S86,Artery_Coronary
15.255397,10.853868,263,10,GTEX-111VG,Heart_Atrial_Appendage
22.693674,11.531332,250,20,GTEX-11DXY,Breast_Mammary_Tissue
12.932486,8.874788,334,10,GTEX-1E1VI,Esophagus_Muscularis
13.950854,7.518259,334,20,GTEX-RWS6,Esophagus_Muscularis
2.992186,2.682051,121,26,GTEX-14BIN,Ovary
18.049043,15.042528,490,8,GTEX-15UF7,Muscle_Skeletal
7.018079,3.247880,108,16,GTEX-15DCD,Brain_Anterior_cingulate_cortex_BA24
19.642005,14.753222,384,15,GTEX-ZPCL,Adipose_Subcutaneous
10.163517,3.659284,84,18,GTEX-X3Y1,Minor_Salivary_Gland
27.518902,54.803825,398,12,GTEX-ZYFD,Thyroid
10.544713,5.930290,263,17,GTEX-146FR,Heart_Atrial_Appendage
16.056953,5.262065,135,25,GTEX-Q2AG,Brain_Cortex
17.892887,13.554630,357,22,GTEX-12ZZY,Esophagus_Mucosa
21.136331,19.924647,382,14,GTEX-12KS4,Lung
17.354435,20.660973,490,24,GTEX-WFON,Muscle_Skeletal
5.713340,1.533030,153,18,GTEX-13X6I,Brain_Cerebellum
10.464741,11.816250,357,18,GTEX-14PJ3,Esophagus_Mucosa
8.366313,8.409322,263,21,GTEX-WH7G,Heart_Atrial_Appendage
4.147159,0.793402,202,17,GTEX-WHWD,Colon_Sigmoid
10.771002,6.080991,135,21,GTEX-13FHP,Brain_Cortex
5.262227,5.680228,245,23,GTEX-11EM3,Colon_Transverse
16.349991,11.694469,490,15,GTEX-T5JW,Muscle_Skeletal
52.083539,36.906864,368,19,GTEX-Q2AH,Whole_Blood
10.437644,9.929784,121,14,GTEX-1497J,Small_Intestine_Terminal_Ileum
28.415300,58.019261,368,23,GTEX-11ZUS,Whole_Blood
6.728819,11.164010,105,20,GTEX-183WM,Vagina
9.936332,7.336511,263,16,GTEX-17F9E,Heart_Atrial_Appendage
6.366875,6.603100,250,26,GTEX-13PVQ,Breast_Mammary_Tissue
34.711047,31.948686,368,23,GTEX-13U4I,Whole_Blood
21.725531,12.789601,413,22,GTEX-11LCK,Skin_Sun_Exposed_Lower_leg
22.218461,23.944167,368,26,GTEX-14BIN,Whole_Blood
26.447697,27.269959,413,7,GTEX-S7PM,Skin_Sun_Exposed_Lower_leg
4.867487,2.597415,143,17,GTEX-ZXG5,Brain_Caudate_basal_ganglia
25.480870,21.314002,413,18,GTEX-YJ89,Skin_Sun_Exposed_Lower_leg
32.993354,33.556137,299,27,GTEX-11TT1,Cells_Transformed_fibroblasts
18.726268,20.155612,357,11,GTEX-16BQI,Esophagus_Mucosa
3.420327,2.008475,108,24,GTEX-16XZZ,Brain_Anterior_cingulate_cortex_BA24
3.121441,7.321909,100,19,GTEX-XUZC,Uterus
22.059736,17.362465,299,8,GTEX-S7SF,Cells_Transformed_fibroblasts
5.516853,8.102481,151,24,GTEX-13VXU,Artery_Coronary
4.861713,2.456258,212,21,GTEX-18A7A,Esophagus_Gastroesophageal_Junction
4.763917,3.566932,151,14,GTEX-RUSQ,Artery_Coronary
16.489215,12.680035,202,11,GTEX-15DZA,Colon_Sigmoid
13.142347,8.865520,224,27,GTEX-WZTO,Testis
20.065763,17.385971,382,24,GTEX-ZDXO,Lung
24.954342,29.970810,384,9,GTEX-14A5H,Adipose_Subcutaneous
32.909749,22.024542,334,24,GTEX-QDT8,Esophagus_Muscularis
4.593182,4.206181,131,11,GTEX-17EUY,Prostate
49.931830,27.328712,490,19,GTEX-P4PP,Muscle_Skeletal
4.578560,3.905668,110,25,GTEX-13NYB,Brain_Hippocampus
8.798979,1.922649,107,23,GTEX-16YQH,Brain_Hypothalamus
10.659857,7.221764,143,15,GTEX-13NZA,Brain_Caudate_basal_ganglia
8.548544,11.348789,357,17,GTEX-T6MO,Esophagus_Mucosa
5.421922,6.949132,87,26,GTEX-13O3O,Brain_Amygdala
33.256932,12.170722,312,8,GTEX-1AYD5,Adipose_Visceral_Omentum
16.303779,12.543274,266,28,GTEX-1313W,Artery_Aorta
11.074251,11.404885,312,20,GTEX-13VXT,Adipose_Visceral_Omentum
21.042026,18.348428,387,19,GTEX-11ZVC,Artery_Tibial
3.915176,10.527727,87,10,GTEX-14PQA,Brain_Amygdala
15.671693,20.621666,368,10,GTEX-OXRO,Whole_Blood
7.407075,5.611600,357,19,GTEX-P4PP,Esophagus_Mucosa
7.968050,15.156768,87,17,GTEX-P44H,Brain_Amygdala
23.742970,20.856123,413,23,GTEX-13SLX,Skin_Sun_Exposed_Lower_leg
22.081541,11.891882,202,11,GTEX-17F9Y,Colon_Sigmoid
20.475555,20.682227,145,14,GTEX-1B97I,Spleen
18.871620,18.458933,382,12,GTEX-15SHV,Lung
22.702879,17.698893,145,13,GTEX-14ICL,Spleen
7.267662,4.967294,263,23,GTEX-13FH7,Heart_Atrial_Appendage
22.861028,26.779123,387,20,GTEX-1AX8Z,Artery_Tibial
11.833739,8.727945,384,19,GTEX-W5WG,Adipose_Subcutaneous
13.744639,6.595300,174,21,GTEX-ZT9W,Adrenal_Gland
11.223506,3.777161,124,23,GTEX-13SLX,Brain_Cerebellar_Hemisphere
16.962545,19.006835,490,10,GTEX-XPT6,Muscle_Skeletal
15.959417,3.222150,105,19,GTEX-16NGA,Vagina
15.751754,5.892482,107,23,GTEX-13SLX,Brain_Hypothalamus
8.250263,9.776551,360,14,GTEX-14A5I,Nerve_Tibial
6.948189,9.986111,174,22,GTEX-U3ZN,Adrenal_Gland
10.158884,16.840676,384,13,GTEX-13IVO,Adipose_Subcutaneous
17.391308,8.196983,360,24,GTEX-13O3Q,Nerve_Tibial
18.113875,12.890209,266,27,GTEX-Y114,Artery_Aorta
17.476407,12.117386,413,34,GTEX-ZAB4,Skin_Sun_Exposed_Lower_leg
22.296064,16.284343,398,13,GTEX-1A8G7,Thyroid
5.175379,4.840109,312,13,GTEX-WOFM,Adipose_Visceral_Omentum
12.922195,8.593295,250,12,GTEX-1117F,Breast_Mammary_Tissue
14.490293,7.756364,263,32,GTEX-131YS,Heart_Atrial_Appendage
8.988707,2.673415,153,24,GTEX-QDT8,Brain_Cerebellum
2.565349,3.004118,143,23,GTEX-ZVT3,Brain_Caudate_basal_ganglia
11.111299,4.882837,110,21,GTEX-ZF28,Brain_Hippocampus
4.211525,3.825912,121,19,GTEX-14AS3,Ovary
14.072468,12.191924,245,14,GTEX-1AYCT,Colon_Transverse
14.267022,14.904787,236,13,GTEX-S341,Stomach
8.696395,3.369599,110,23,GTEX-13N2G,Brain_Hippocampus
23.213837,23.789231,384,14,GTEX-POMQ,Adipose_Subcutaneous
10.995250,3.190465,236,18,GTEX-QDVN,Stomach
10.177531,13.384275,117,18,GTEX-WVLH,Brain_Frontal_Cortex_BA9
2.970306,1.399288,124,22,GTEX-15G19,Brain_Cerebellar_Hemisphere
17.463394,18.912707,398,19,GTEX-V955,Thyroid
26.111379,27.162200,334,28,GTEX-1313W,Skin_Not_Sun_Exposed_Suprapubic
11.152047,15.570845,174,10,GTEX-1CAMR,Adrenal_Gland
18.774774,10.425574,108,12,GTEX-14LZ3,Brain_Anterior_cingulate_cortex_BA24
8.252287,4.538155,110,19,GTEX-WWYW,Brain_Hippocampus
5.838380,3.739572,202,22,GTEX-Y5LM,Colon_Sigmoid
43.587549,31.101325,413,24,GTEX-16XZZ,Skin_Sun_Exposed_Lower_leg
6.747263,2.800948,79,18,GTEX-S7SE,Brain_Substantia_nigra
17.769678,16.872047,490,22,GTEX-11TUW,Muscle_Skeletal
12.712174,18.949102,271,21,GTEX-ZF29,Heart_Left_Ventricle
12.698423,11.368367,82,14,GTEX-OHPN,Brain_Spinal_cord_cervical_c-1
21.056224,17.943826,250,8,GTEX-1EU9M,Breast_Mammary_Tissue
4.278322,4.789915,79,24,GTEX-QDT8,Brain_Substantia_nigra
7.691910,10.581799,219,18,GTEX-12WSN,Pancreas
12.107803,9.058501,312,17,GTEX-133LE,Adipose_Visceral_Omentum
31.655829,34.427899,368,13,GTEX-WFJO,Whole_Blood
10.932996,10.298359,212,26,GTEX-14BMV,Esophagus_Gastroesophageal_Junction
24.566399,12.880518,398,16,GTEX-R53T,Thyroid
37.626516,14.547369,398,13,GTEX-OXRL,Thyroid
6.621849,12.828838,357,10,GTEX-S4Q7,Esophagus_Mucosa
14.069681,6.278964,250,16,GTEX-UPK5,Breast_Mammary_Tissue
32.331022,80.803285,271,14,GTEX-RUSQ,Heart_Left_Ventricle
6.726070,4.813907,121,20,GTEX-13VXT,Ovary
38.143508,20.332453,334,14,GTEX-1A8G6,Skin_Not_Sun_Exposed_Suprapubic
33.413331,23.663329,382,17,GTEX-Q734,Lung
18.771199,14.898368,490,18,GTEX-XBEW,Muscle_Skeletal
7.393379,5.045211,153,25,GTEX-15DYW,Brain_Cerebellum
14.158605,7.468512,263,26,GTEX-13PVQ,Heart_Atrial_Appendage
22.398910,9.071214,129,21,GTEX-17HHY,Brain_Nucleus_accumbens_basal_ganglia
12.721446,15.090762,224,15,GTEX-ZAB5,Testis
12.962121,11.624374,266,21,GTEX-1A3MV,Artery_Aorta
5.016805,2.514557,129,26,GTEX-13O3O,Brain_Nucleus_accumbens_basal_ganglia
8.443491,5.985054,131,8,GTEX-1EU9M,Prostate
11.003729,10.328164,413,21,GTEX-ZF28,Skin_Sun_Exposed_Lower_leg
23.837024,35.803737,271,32,GTEX-YFC4,Heart_Left_Ventricle
10.437545,10.053682,263,24,GTEX-ZDXO,Heart_Atrial_Appendage
24.033961,16.770930,360,13,GTEX-13IVO,Nerve_Tibial
21.597951,13.369633,384,17,GTEX-Q734,Adipose_Subcutaneous
4.538756,5.896229,108,18,GTEX-13X6I,Brain_Anterior_cingulate_cortex_BA24
14.176120,8.006143,107,9,GTEX-13NZ8,Brain_Hypothalamus
14.492216,13.770354,224,21,GTEX-13O21,Testis
8.780427,5.367635,263,4,GTEX-15DCE,Heart_Atrial_Appendage
7.814991,4.851621,334,24,GTEX-13D11,Esophagus_Muscularis
4.987552,17.033634,250,19,GTEX-11GS4,Breast_Mammary_Tissue
24.182629,19.095202,368,11,GTEX-14H4A,Whole_Blood
9.516911,7.023944,312,20,GTEX-11DXY,Adipose_Visceral_Omentum
35.709191,15.217118,299,17,GTEX-ZVP2,Cells_Transformed_fibroblasts
13.632296,11.517037,382,18,GTEX-XQ3S,Lung
18.500069,13.968148,384,21,GTEX-ZF28,Adipose_Subcutaneous
9.912996,2.974009,212,22,GTEX-11LCK,Esophagus_Gastroesophageal_Junction
23.709412,49.317077,413,20,GTEX-17F97,Skin_Sun_Exposed_Lower_leg
14.755164,7.925796,490,18,GTEX-WHPG,Muscle_Skeletal
18.491059,14.100205,387,22,GTEX-11DXZ,Artery_Tibial
4.906705,4.537869,174,23,GTEX-13QBU,Adrenal_Gland
29.401759,24.281638,382,15,GTEX-12ZZW,Lung
7.793930,4.662018,108,25,GTEX-Q2AG,Brain_Anterior_cingulate_cortex_BA24
14.987795,11.042497,382,21,GTEX-1212Z,Lung
12.573099,14.490691,368,13,GTEX-PVOW,Whole_Blood
8.505477,9.818346,312,13,GTEX-ZGAY,Adipose_Visceral_Omentum
24.075751,11.134968,382,20,GTEX-Y5V5,Lung
13.966842,27.898191,245,25,GTEX-YEC4,Colon_Transverse
34.146308,27.508074,382,8,GTEX-QXCU,Lung
14.963370,13.492098,299,22,GTEX-11TUW,Cells_Transformed_fibroblasts
20.686307,22.080372,312,24,GTEX-ZDXO,Adipose_Visceral_Omentum
68.484889,45.474939,382,24,GTEX-TSE9,Lung
15.998574,13.237042,263,20,GTEX-13VXT,Heart_Atrial_Appendage
9.407639,21.105776,312,19,GTEX-ZPIC,Adipose_Visceral_Omentum
10.026756,7.471441,360,24,GTEX-ZDYS,Nerve_Tibial
23.251469,16.208545,334,18,GTEX-NFK9,Esophagus_Muscularis
16.764454,6.090909,398,12,GTEX-15EU6,Thyroid
1.793581,2.153971,153,26,GTEX-14BIN,Brain_Cerebellum
5.955889,6.426303,245,37,GTEX-15ER7,Colon_Transverse
28.680625,11.972739,382,13,GTEX-P4PQ,Lung
28.294674,4.678694,266,27,GTEX-Y3IK,Artery_Aorta
7.760001,2.905447,129,24,GTEX-13VXU,Brain_Nucleus_accumbens_basal_ganglia
9.285443,7.356824,87,18,GTEX-12WSH,Brain_Amygdala
5.259666,1.878909,143,19,GTEX-13FLV,Brain_Caudate_basal_ganglia
5.912233,1.540972,117,19,GTEX-12ZZZ,Brain_Frontal_Cortex_BA9
13.290532,7.387107,384,19,GTEX-P4PP,Adipose_Subcutaneous
6.215735,7.911037,250,17,GTEX-11EI6,Breast_Mammary_Tissue
11.388666,10.475506,212,19,GTEX-XUZC,Esophagus_Gastroesophageal_Junction
28.018916,30.078820,382,25,GTEX-14E7W,Lung
2.186171,2.281226,135,21,GTEX-ZF28,Brain_Cortex
3.471802,6.416183,105,17,GTEX-Q734,Vagina
46.642482,43.510116,312,19,GTEX-ZVZP,Adipose_Visceral_Omentum
33.029775,16.153593,334,11,GTEX-WYBS,Skin_Not_Sun_Exposed_Suprapubic
11.652553,3.738181,110,19,GTEX-13CF2,Brain_Hippocampus
15.730856,10.012146,398,12,GTEX-15SHV,Thyroid
13.144805,21.792251,312,25,GTEX-14C39,Adipose_Visceral_Omentum
9.404372,7.440645,108,13,GTEX-13IVO,Brain_Anterior_cingulate_cortex_BA24
11.556057,19.442692,334,24,GTEX-131XG,Esophagus_Muscularis
8.731017,20.194815,145,17,GTEX-ZVP2,Spleen
11.039699,5.360357,156,15,GTEX-12ZZW,Pituitary
26.388700,45.163464,357,21,GTEX-17JCI,Esophagus_Mucosa
11.146032,8.217002,121,22,GTEX-17HHE,Small_Intestine_Terminal_Ileum
10.695491,8.329910,124,20,GTEX-16Z82,Brain_Cerebellar_Hemisphere
37.506453,10.817436,387,8,GTEX-RVPV,Artery_Tibial
8.093857,10.694207,84,18,GTEX-12WSN,Minor_Salivary_Gland
13.051002,9.496478,250,22,GTEX-12WSK,Breast_Mammary_Tissue
1.868788,1.660413,152,10,GTEX-13NZB,Liver
4.112556,2.888420,143,34,GTEX-ZAB4,Brain_Caudate_basal_ganglia
2.662756,4.656516,108,20,GTEX-17F97,Brain_Anterior_cingulate_cortex_BA24
7.022770,4.351912,151,29,GTEX-WY7C,Artery_Coronary
31.292821,12.750271,357,23,GTEX-1B8KE,Esophagus_Mucosa
15.965691,19.335112,250,3,GTEX-ZWKS,Breast_Mammary_Tissue
12.031685,5.857093,384,22,GTEX-11LCK,Adipose_Subcutaneous
3.069668,3.322290,219,15,GTEX-146FQ,Pancreas
4.135741,1.725477,135,28,GTEX-14PJM,Brain_Cortex
4.549890,6.602287,152,19,GTEX-15SHU,Liver
12.504926,10.361039,299,13,GTEX-WQUQ,Cells_Transformed_fibroblasts
11.927762,10.742064,398,36,GTEX-12WSD,Thyroid
19.419392,12.820065,387,22,GTEX-12WSM,Artery_Tibial
6.052530,6.503620,202,19,GTEX-ZPIC,Colon_Sigmoid
21.501159,10.574756,387,13,GTEX-145MF,Artery_Tibial
21.748495,31.694549,382,16,GTEX-ZA64,Lung
36.480851,31.745949,413,23,GTEX-ZP4G,Skin_Sun_Exposed_Lower_leg
1.765488,0.855184,100,3,GTEX-16A39,Uterus
11.602750,10.495823,110,19,GTEX-13FLV,Brain_Putamen_basal_ganglia
15.398844,15.246093,384,14,GTEX-R55C,Adipose_Subcutaneous
13.983315,9.705409,334,15,GTEX-17F98,Esophagus_Muscularis
14.146278,3.303841,334,21,GTEX-ZT9W,Skin_Not_Sun_Exposed_Suprapubic
26.592889,27.504879,266,17,GTEX-117YW,Artery_Aorta
4.240975,2.406632,79,19,GTEX-147GR,Brain_Substantia_nigra
11.544252,10.205771,312,22,GTEX-14PJ4,Adipose_Visceral_Omentum
10.491202,8.887560,131,18,GTEX-13FXS,Prostate
8.471701,5.556704,100,16,GTEX-1A32A,Uterus
2.931879,3.510329,110,26,GTEX-14BMV,Brain_Putamen_basal_ganglia
8.606105,5.440694,250,15,GTEX-ZXES,Breast_Mammary_Tissue
11.175287,10.908797,490,15,GTEX-ZDTS,Muscle_Skeletal
12.989623,7.338702,360,25,GTEX-14C39,Nerve_Tibial
11.192403,6.962286,266,17,GTEX-146FR,Artery_Aorta
6.483771,6.487992,174,21,GTEX-1AMFI,Adrenal_Gland
27.206117,9.186130,334,24,GTEX-13X6J,Skin_Not_Sun_Exposed_Suprapubic
28.264013,19.409796,357,15,GTEX-183FY,Esophagus_Mucosa
10.098942,12.724141,357,18,GTEX-X15G,Esophagus_Mucosa
1.337496,1.911603,156,27,GTEX-WZTO,Pituitary
17.289465,15.898627,382,21,GTEX-1A3MV,Lung
12.745366,12.895097,334,15,GTEX-ZYW4,Esophagus_Muscularis
9.983764,5.369035,219,17,GTEX-146FR,Pancreas
3.362669,3.965040,236,18,GTEX-QCQG,Stomach
5.989011,6.225628,121,24,GTEX-11P7K,Small_Intestine_Terminal_Ileum
13.410566,13.988938,387,19,GTEX-V1D1,Artery_Tibial
14.554482,8.313359,299,3,GTEX-U3ZG,Cells_Transformed_fibroblasts
18.433065,23.607306,368,21,GTEX-WFG7,Whole_Blood
11.835822,14.596547,245,21,GTEX-WEY5,Colon_Transverse
13.732164,9.002699,245,10,GTEX-111VG,Colon_Transverse
22.047081,23.657365,413,9,GTEX-O5YW,Skin_Sun_Exposed_Lower_leg
10.180811,10.784346,266,22,GTEX-11EMC,Artery_Aorta
9.205806,11.077071,357,24,GTEX-ZDYS,Esophagus_Mucosa
15.044864,7.786413,382,9,GTEX-X4LF,Lung
15.507331,10.829306,334,14,GTEX-ZY6K,Esophagus_Muscularis
10.968982,11.341157,82,13,GTEX-1A8G7,Brain_Spinal_cord_cervical_c-1
21.537980,19.980471,384,24,GTEX-111YS,Adipose_Subcutaneous
14.165466,10.688489,299,18,GTEX-12WSN,Cells_Transformed_fibroblasts
40.908294,22.292020,413,25,GTEX-13NYB,Skin_Sun_Exposed_Lower_leg
13.906437,19.240490,110,25,GTEX-14E7W,Brain_Putamen_basal_ganglia
9.621365,8.690658,382,13,GTEX-13FTX,Lung
24.618687,17.365901,368,13,GTEX-1477Z,Whole_Blood
16.234736,23.682301,368,17,GTEX-ZTX8,Whole_Blood
26.813916,14.099236,368,13,GTEX-QEG4,Whole_Blood
4.965390,6.026535,271,19,GTEX-13N11,Heart_Left_Ventricle
6.597231,8.669869,79,16,GTEX-15EO6,Brain_Substantia_nigra
3.186267,1.188510,110,26,GTEX-13RTJ,Brain_Hippocampus
6.000686,1.970904,219,16,GTEX-15UF6,Pancreas
15.811458,6.941510,382,13,GTEX-1477Z,Lung
4.324303,5.489011,131,17,GTEX-12C56,Prostate
4.924686,6.583590,151,23,GTEX-Y8E4,Artery_Coronary
15.947819,15.022472,312,21,GTEX-13CF3,Adipose_Visceral_Omentum
11.402721,14.274279,145,25,GTEX-11EQ9,Spleen
16.296115,11.527468,250,19,GTEX-13N11,Breast_Mammary_Tissue
40.553357,24.295304,384,15,GTEX-QDVJ,Adipose_Subcutaneous
26.184589,20.141100,312,21,GTEX-U8XE,Adipose_Visceral_Omentum
7.001719,6.536182,202,13,GTEX-WQUQ,Colon_Sigmoid
23.379407,19.887671,413,23,GTEX-11P81,Skin_Sun_Exposed_Lower_leg
4.462734,1.517663,100,11,GTEX-15ETS,Uterus
29.025346,16.001563,384,21,GTEX-13FHP,Adipose_Subcutaneous
20.784017,21.525028,387,12,GTEX-ZYFD,Artery_Tibial
10.845312,9.753727,312,16,GTEX-132Q8,Adipose_Visceral_Omentum
14.003175,1.984694,110,8,GTEX-PWO3,Brain_Hippocampus
7.448273,2.418092,110,19,GTEX-14JG1,Brain_Putamen_basal_ganglia
8.322882,10.405010,266,8,GTEX-QXCU,Artery_Aorta
10.452784,7.397355,384,21,GTEX-13OW7,Adipose_Subcutaneous
28.465128,27.441405,413,9,GTEX-15SB6,Skin_Sun_Exposed_Lower_leg
17.344599,10.158520,387,26,GTEX-13PVQ,Artery_Tibial
17.952206,11.641583,398,12,GTEX-WK11,Thyroid
4.709986,3.014082,121,11,GTEX-14PKV,Ovary
2.059335,3.814382,151,23,GTEX-YF7O,Artery_Coronary
24.980811,17.774022,413,12,GTEX-15RIF,Skin_Sun_Exposed_Lower_leg
43.658983,47.742041,490,9,GTEX-XMD2,Muscle_Skeletal
6.017462,3.725448,87,20,GTEX-1A3MX,Brain_Amygdala
2.649295,3.063854,143,30,GTEX-11GSP,Brain_Caudate_basal_ganglia
15.534694,9.711931,299,28,GTEX-T6MN,Cells_Transformed_fibroblasts
22.308357,28.926413,360,7,GTEX-POYW,Nerve_Tibial
2.754363,1.278922,117,24,GTEX-13FHO,Brain_Frontal_Cortex_BA9
8.120298,5.654394,145,21,GTEX-13CF3,Spleen
7.130994,8.444197,110,32,GTEX-131YS,Brain_Hippocampus
7.069554,2.800460,107,17,GTEX-X4XX,Brain_Hypothalamus
24.031297,22.956923,360,20,GTEX-17F97,Nerve_Tibial
8.609967,3.496627,105,19,GTEX-QVJO,Vagina
52.145003,17.613847,312,10,GTEX-W5X1,Adipose_Visceral_Omentum
48.324941,16.134193,387,8,GTEX-OXRP,Artery_Tibial
21.681311,18.746663,382,14,GTEX-1C4CL,Lung
12.552304,4.027130,124,18,GTEX-13FXS,Brain_Cerebellar_Hemisphere
3.872512,1.581366,79,32,GTEX-YFC4,Brain_Substantia_nigra
7.675893,4.980754,266,14,GTEX-13O3P,Artery_Aorta
8.701343,14.626737,263,19,GTEX-ZTPG,Heart_Atrial_Appendage
13.533570,6.402674,124,17,GTEX-131XW,Brain_Cerebellar_Hemisphere
3.808105,1.218815,152,21,GTEX-ZF29,Liver
18.638350,15.878309,413,20,GTEX-1AX8Z,Skin_Sun_Exposed_Lower_leg
1.722772,2.637518,110,20,GTEX-16Z82,Brain_Hippocampus
39.451435,28.657952,490,22,GTEX-11DXZ,Muscle_Skeletal
9.811767,8.245259,202,21,GTEX-YEC3,Colon_Sigmoid
3.651594,2.320301,110,18,GTEX-YJ89,Brain_Putamen_basal_ganglia
16.445615,9.414523,334,13,GTEX-RU1J,Esophagus_Muscularis
