scale,err,#patients,#tissues,patient_id,tissue_name
21.857183,17.557377,382,23,GTEX-11I78,Lung
9.983764,5.765604,219,17,GTEX-146FR,Pancreas
22.574691,12.279276,360,14,GTEX-1B97I,Nerve_Tibial
6.206920,1.288164,263,22,GTEX-14PJ4,Heart_Atrial_Appendage
17.009576,14.726509,398,19,GTEX-1AX9K,Thyroid
5.566966,9.364222,245,22,GTEX-XYKS,Colon_Transverse
19.555211,12.861712,266,15,GTEX-17F98,Artery_Aorta
8.593495,4.629188,153,26,GTEX-RU72,Brain_Cerebellum
16.054751,15.294913,266,13,GTEX-QESD,Artery_Aorta
9.605201,14.069959,312,23,GTEX-13N2G,Adipose_Visceral_Omentum
7.621877,9.205686,413,19,GTEX-ZTPG,Skin_Sun_Exposed_Lower_leg
9.854876,6.935089,360,29,GTEX-14DAQ,Nerve_Tibial
25.406728,25.463480,299,17,GTEX-P78B,Cells_Transformed_fibroblasts
9.744661,9.092095,151,16,GTEX-UPK5,Artery_Coronary
18.095248,10.062995,266,24,GTEX-17HII,Artery_Aorta
10.106475,10.556606,360,10,GTEX-XPT6,Nerve_Tibial
6.636396,5.218933,224,23,GTEX-16YQH,Testis
17.191413,34.537458,250,23,GTEX-16YQH,Breast_Mammary_Tissue
5.208087,10.886282,79,25,GTEX-17EVP,Brain_Substantia_nigra
3.144648,2.502579,129,22,GTEX-13OW5,Brain_Nucleus_accumbens_basal_ganglia
1.710998,1.208651,153,19,GTEX-11NUK,Brain_Cerebellum
9.832081,9.311880,202,12,GTEX-ZYFD,Colon_Sigmoid
8.380523,10.605281,224,12,GTEX-U3ZM,Testis
3.939450,3.108659,174,25,GTEX-11EQ9,Adrenal_Gland
4.435984,4.553638,143,29,GTEX-14DAQ,Brain_Caudate_basal_ganglia
12.962121,10.777920,266,21,GTEX-1A3MV,Artery_Aorta
13.904932,15.334620,334,22,GTEX-11LCK,Esophagus_Muscularis
9.406755,15.669295,266,18,GTEX-XQ3S,Artery_Aorta
7.447069,3.536844,143,22,GTEX-T2IS,Brain_Caudate_basal_ganglia
7.353703,10.132653,357,19,GTEX-ZEX8,Esophagus_Mucosa
25.008617,21.326626,368,19,GTEX-ZE7O,Whole_Blood
4.331362,3.163793,152,27,GTEX-WZTO,Liver
16.948592,11.154072,236,21,GTEX-ZT9W,Stomach
9.624543,16.239567,266,18,GTEX-PWCY,Artery_Aorta
9.834585,8.799560,250,24,GTEX-13D11,Breast_Mammary_Tissue
8.920384,9.622459,357,13,GTEX-OXRL,Esophagus_Mucosa
8.209425,8.300801,212,21,GTEX-X5EB,Esophagus_Gastroesophageal_Junction
36.833385,40.262443,384,27,GTEX-T5JC,Adipose_Subcutaneous
16.969828,10.579617,398,15,GTEX-ZAB5,Thyroid
26.423150,16.223348,334,22,GTEX-131XE,Skin_Not_Sun_Exposed_Suprapubic
14.947064,11.792777,360,21,GTEX-1B8KZ,Nerve_Tibial
2.173112,3.150706,105,18,GTEX-PWCY,Vagina
30.365590,24.210977,382,17,GTEX-14JG6,Lung
28.147881,25.680726,398,19,GTEX-1AX9J,Thyroid
14.386774,16.011469,299,10,GTEX-SJXC,Cells_Transformed_fibroblasts
15.512174,7.697355,266,16,GTEX-17F96,Artery_Aorta
6.249717,2.206380,108,17,GTEX-X4XX,Brain_Anterior_cingulate_cortex_BA24
16.365320,9.731599,382,21,GTEX-U8XE,Lung
7.250653,7.376835,131,20,GTEX-14DAR,Prostate
19.010905,7.299684,312,17,GTEX-ZVP2,Adipose_Visceral_Omentum
24.251702,17.615892,334,13,GTEX-14PKU,Esophagus_Muscularis
16.784819,55.668869,387,13,GTEX-17MFQ,Artery_Tibial
10.089703,8.188503,117,18,GTEX-13X6I,Brain_Frontal_Cortex_BA9
18.907207,21.543713,382,15,GTEX-147JS,Lung
52.916951,71.968166,368,19,GTEX-13JUV,Whole_Blood
13.355912,10.531077,250,23,GTEX-Y8E4,Breast_Mammary_Tissue
15.236273,13.067311,413,23,GTEX-13FTW,Skin_Sun_Exposed_Lower_leg
15.294129,12.369562,236,14,GTEX-POMQ,Stomach
2.817367,3.013936,105,23,GTEX-11EM3,Vagina
5.023073,2.445744,87,37,GTEX-15ER7,Brain_Amygdala
8.442722,8.810861,387,29,GTEX-ZUA1,Artery_Tibial
11.765145,7.720698,334,22,GTEX-17HHE,Esophagus_Muscularis
15.758419,5.894789,212,19,GTEX-13FLV,Esophagus_Gastroesophageal_Junction
23.777148,10.697658,271,18,GTEX-ZYT6,Heart_Left_Ventricle
6.805404,5.684152,224,16,GTEX-U4B1,Testis
15.138442,13.009358,357,17,GTEX-ZYVF,Esophagus_Mucosa
3.359420,4.581829,174,12,GTEX-U3ZM,Adrenal_Gland
25.841324,42.001718,271,22,GTEX-12WSK,Heart_Left_Ventricle
5.049931,2.803606,107,37,GTEX-15ER7,Brain_Hypothalamus
12.090396,4.256383,143,20,GTEX-1A3MX,Brain_Caudate_basal_ganglia
7.826181,6.311390,413,18,GTEX-XQ3S,Skin_Sun_Exposed_Lower_leg
1.378104,1.292723,131,24,GTEX-ZDYS,Prostate
3.533704,2.779838,82,19,GTEX-14PJO,Brain_Spinal_cord_cervical_c-1
16.899407,15.386224,224,18,GTEX-ZDTT,Testis
7.173391,7.269535,266,20,GTEX-Y8LW,Artery_Aorta
12.007613,10.172894,245,13,GTEX-14ICL,Colon_Transverse
3.876523,3.035571,129,27,GTEX-WZTO,Brain_Nucleus_accumbens_basal_ganglia
5.181747,2.337790,100,23,GTEX-ZP4G,Uterus
3.496210,3.573450,219,25,GTEX-11EQ9,Pancreas
14.941060,13.056335,312,19,GTEX-13N11,Adipose_Visceral_Omentum
16.984446,15.231771,299,12,GTEX-117XS,Cells_Transformed_fibroblasts
7.771185,10.121449,334,19,GTEX-147GR,Skin_Not_Sun_Exposed_Suprapubic
18.413063,13.209663,387,10,GTEX-XPT6,Artery_Tibial
22.164455,16.933054,387,13,GTEX-PVOW,Artery_Tibial
15.185331,11.213848,384,26,GTEX-13PVQ,Adipose_Subcutaneous
9.047400,7.821161,224,19,GTEX-11GS4,Testis
15.671504,15.712577,382,16,GTEX-SNOS,Lung
33.046689,14.790628,413,18,GTEX-UJHI,Skin_Sun_Exposed_Lower_leg
15.304386,8.825842,224,19,GTEX-1AX9I,Testis
5.075190,3.236194,117,25,GTEX-13NYB,Brain_Frontal_Cortex_BA9
2.676122,1.600445,121,13,GTEX-XAJ8,Small_Intestine_Terminal_Ileum
6.621849,8.079957,357,10,GTEX-S4Q7,Esophagus_Mucosa
16.490879,7.529644,129,13,GTEX-X4XY,Brain_Nucleus_accumbens_basal_ganglia
8.716681,8.602408,87,36,GTEX-12WSD,Brain_Amygdala
14.603942,11.045593,413,23,GTEX-13PVR,Skin_Sun_Exposed_Lower_leg
2.368759,10.687097,143,15,GTEX-1B8SF,Brain_Caudate_basal_ganglia
6.617267,6.678934,82,17,GTEX-131XW,Brain_Spinal_cord_cervical_c-1
3.730294,0.685022,116,10,GTEX-XPT6,Cells_EBV-transformed_lymphocytes
7.847710,6.308205,174,29,GTEX-ZUA1,Adrenal_Gland
1.872410,1.346707,151,20,GTEX-ZYFG,Artery_Coronary
6.317487,8.998505,263,18,GTEX-ZDTT,Heart_Atrial_Appendage
9.370767,5.019331,151,15,GTEX-11DYG,Artery_Coronary
9.190358,9.931352,245,15,GTEX-ZV6S,Colon_Transverse
11.915351,10.431705,312,15,GTEX-183FY,Adipose_Visceral_Omentum
18.902147,20.711799,105,10,GTEX-11TTK,Vagina
22.059736,19.470571,299,8,GTEX-S7SF,Cells_Transformed_fibroblasts
19.718019,17.575581,334,15,GTEX-UJMC,Esophagus_Muscularis
4.675673,5.213692,236,29,GTEX-14DAQ,Stomach
25.456897,38.260435,384,14,GTEX-P4QT,Adipose_Subcutaneous
3.090649,2.176823,224,22,GTEX-14E6E,Testis
18.452921,15.937038,413,22,GTEX-12ZZY,Skin_Sun_Exposed_Lower_leg
8.481879,4.144655,219,16,GTEX-P4QS,Pancreas
10.571757,11.381216,382,29,GTEX-ZUA1,Lung
15.832804,21.690574,398,13,GTEX-1477Z,Thyroid
12.256723,6.599114,84,24,GTEX-13G51,Minor_Salivary_Gland
15.653985,12.620397,224,12,GTEX-OOBK,Testis
6.691618,2.748487,219,24,GTEX-1211K,Pancreas
11.899150,15.512048,413,14,GTEX-13O3P,Skin_Sun_Exposed_Lower_leg
12.304099,4.621734,334,21,GTEX-ZF29,Skin_Not_Sun_Exposed_Suprapubic
12.856711,9.634161,79,25,GTEX-13NYB,Brain_Substantia_nigra
27.463332,17.262185,387,13,GTEX-RU1J,Artery_Tibial
10.546427,8.016099,202,25,GTEX-XV7Q,Colon_Sigmoid
20.426304,19.335883,368,32,GTEX-YFC4,Whole_Blood
24.407657,6.711258,357,20,GTEX-183WM,Esophagus_Mucosa
13.746240,21.175094,387,17,GTEX-11EI6,Artery_Tibial
4.070889,2.525734,151,23,GTEX-13W3W,Artery_Coronary
12.165458,17.353053,271,19,GTEX-V955,Heart_Left_Ventricle
5.960393,5.955950,202,11,GTEX-16MTA,Colon_Sigmoid
12.664599,12.867986,266,9,GTEX-S4P3,Artery_Aorta
20.632143,8.833027,266,20,GTEX-VJYA,Artery_Aorta
26.403516,10.521768,387,3,GTEX-WCDI,Artery_Tibial
27.124364,12.936046,334,21,GTEX-17HHY,Skin_Not_Sun_Exposed_Suprapubic
12.850566,2.050970,143,8,GTEX-RVPV,Brain_Caudate_basal_ganglia
9.104572,6.332580,250,22,GTEX-13OW5,Breast_Mammary_Tissue
10.919317,5.829179,121,21,GTEX-1AMFI,Ovary
15.808043,12.285363,250,12,GTEX-XMD1,Breast_Mammary_Tissue
12.545906,12.338230,357,15,GTEX-ZYW4,Esophagus_Mucosa
23.697280,24.661904,490,16,GTEX-O5YT,Muscle_Skeletal
20.294086,12.854336,398,16,GTEX-17F9E,Thyroid
11.526942,12.201328,266,22,GTEX-15G19,Artery_Aorta
22.354233,18.273733,224,22,GTEX-131XE,Testis
9.430087,6.226824,334,17,GTEX-11XUK,Esophagus_Muscularis
3.680218,2.784109,105,17,GTEX-146FR,Vagina
5.673750,4.923984,236,21,GTEX-13O21,Stomach
10.114026,7.756630,384,14,GTEX-T8EM,Adipose_Subcutaneous
22.559135,8.786467,124,20,GTEX-183WM,Brain_Cerebellar_Hemisphere
12.686000,13.613833,299,16,GTEX-SNOS,Cells_Transformed_fibroblasts
6.164122,2.920023,250,14,GTEX-1B97I,Breast_Mammary_Tissue
11.949809,7.551536,413,28,GTEX-T6MN,Skin_Sun_Exposed_Lower_leg
6.731168,4.618877,212,19,GTEX-1AX9K,Esophagus_Gastroesophageal_Junction
19.632956,14.480151,384,24,GTEX-13O3Q,Adipose_Subcutaneous
3.103949,3.154077,84,12,GTEX-15EU6,Minor_Salivary_Gland
8.254877,6.091118,124,20,GTEX-R55E,Brain_Cerebellar_Hemisphere
20.246024,15.055207,236,20,GTEX-Y8LW,Stomach
5.295479,4.336893,84,29,GTEX-WY7C,Minor_Salivary_Gland
12.871317,9.224453,236,18,GTEX-NFK9,Stomach
6.366875,6.800919,250,26,GTEX-13PVQ,Breast_Mammary_Tissue
4.730503,5.369571,250,25,GTEX-XV7Q,Breast_Mammary_Tissue
3.531079,2.719739,110,26,GTEX-13O3O,Brain_Hippocampus
4.035197,2.347768,212,23,GTEX-ZF2S,Esophagus_Gastroesophageal_Junction
21.162633,11.481482,384,30,GTEX-13OVJ,Adipose_Subcutaneous
21.791704,13.978370,387,19,GTEX-P4PP,Artery_Tibial
21.191960,20.007882,413,26,GTEX-WYVS,Skin_Sun_Exposed_Lower_leg
26.617829,28.311661,357,21,GTEX-WFG8,Esophagus_Mucosa
22.755709,20.489537,357,16,GTEX-15DCD,Esophagus_Mucosa
25.319464,19.599887,382,16,GTEX-1A32A,Lung
13.681610,13.370490,299,32,GTEX-131YS,Cells_Transformed_fibroblasts
7.469069,9.130417,156,13,GTEX-11GSO,Pituitary
32.034434,17.503212,110,21,GTEX-17HHY,Brain_Putamen_basal_ganglia
7.316343,9.939732,212,19,GTEX-ZPIC,Esophagus_Gastroesophageal_Junction
15.338070,12.955124,334,19,GTEX-ZVZP,Esophagus_Muscularis
22.992314,24.197675,413,17,GTEX-X4XX,Skin_Sun_Exposed_Lower_leg
25.080346,22.047740,368,8,GTEX-U412,Whole_Blood
7.481619,5.853748,266,23,GTEX-ZF2S,Artery_Aorta
15.629443,11.927568,387,24,GTEX-13O61,Artery_Tibial
9.952409,8.687423,334,23,GTEX-ZP4G,Esophagus_Muscularis
5.175379,4.162997,312,13,GTEX-WOFM,Adipose_Visceral_Omentum
6.713233,3.711165,121,17,GTEX-11XUK,Ovary
17.371053,18.015318,384,21,GTEX-U8XE,Adipose_Subcutaneous
6.296428,4.850771,271,16,GTEX-13OVG,Heart_Left_Ventricle
8.958904,6.942969,110,23,GTEX-ZVT3,Brain_Putamen_basal_ganglia
30.786741,32.415678,490,20,GTEX-Y8LW,Muscle_Skeletal
32.967646,23.086231,368,12,GTEX-WRHK,Whole_Blood
11.513074,5.365531,245,15,GTEX-13OVK,Colon_Transverse
12.708125,7.108141,100,10,GTEX-1CAMS,Uterus
37.483965,30.604389,413,16,GTEX-15CHC,Skin_Sun_Exposed_Lower_leg
8.780427,6.260087,263,4,GTEX-15DCE,Heart_Atrial_Appendage
7.694467,2.756369,151,21,GTEX-WFG7,Artery_Coronary
6.381923,6.657833,212,21,GTEX-1A3MV,Esophagus_Gastroesophageal_Junction
11.869449,1.959346,100,20,GTEX-14BIM,Uterus
4.965390,5.699874,271,19,GTEX-13N11,Heart_Left_Ventricle
19.008860,19.667966,368,6,GTEX-WOFL,Whole_Blood
12.813273,9.535251,360,22,GTEX-11LCK,Nerve_Tibial
13.785619,11.732191,334,16,GTEX-ZZ64,Skin_Not_Sun_Exposed_Suprapubic
2.315739,2.948335,100,19,GTEX-ZTPG,Uterus
15.004903,14.433210,299,21,GTEX-1212Z,Cells_Transformed_fibroblasts
26.661967,15.064083,266,16,GTEX-1B933,Artery_Aorta
20.719981,12.746002,121,24,GTEX-WYJK,Small_Intestine_Terminal_Ileum
27.494881,18.214041,360,10,GTEX-11TTK,Nerve_Tibial
9.629987,11.655537,299,23,GTEX-11I78,Cells_Transformed_fibroblasts
2.892993,1.553241,84,15,GTEX-1192X,Minor_Salivary_Gland
6.458789,6.474504,84,22,GTEX-ZPU1,Minor_Salivary_Gland
3.531965,2.926301,219,23,GTEX-XXEK,Pancreas
54.101574,37.978074,490,16,GTEX-RM2N,Muscle_Skeletal
5.029277,3.910908,121,18,GTEX-13OVI,Ovary
26.804660,19.331426,413,15,GTEX-OIZH,Skin_Sun_Exposed_Lower_leg
10.274331,11.241533,224,9,GTEX-14A5H,Testis
8.632993,7.716723,360,10,GTEX-1E1VI,Nerve_Tibial
12.671248,12.719657,368,9,GTEX-UPJH,Whole_Blood
28.170231,24.319068,368,14,GTEX-12584,Whole_Blood
32.331022,14.022551,271,14,GTEX-RUSQ,Heart_Left_Ventricle
21.957160,17.917538,334,19,GTEX-Q2AH,Esophagus_Muscularis
16.618022,23.571065,357,30,GTEX-12ZZX,Esophagus_Mucosa
28.703234,21.768140,382,24,GTEX-16XZZ,Lung
7.648506,9.453923,245,25,GTEX-11EQ9,Colon_Transverse
21.138477,17.264625,387,30,GTEX-13OW8,Artery_Tibial
22.599156,26.496501,271,19,GTEX-13FLV,Heart_Left_Ventricle
22.609989,23.123533,384,11,GTEX-145MI,Adipose_Subcutaneous
14.773777,12.268998,398,22,GTEX-12ZZY,Thyroid
12.286766,8.805924,360,27,GTEX-WZTO,Nerve_Tibial
1.637945,2.714810,212,19,GTEX-11VI4,Esophagus_Gastroesophageal_Junction
11.927656,9.608294,219,16,GTEX-SNOS,Pancreas
15.998574,14.000502,263,20,GTEX-13VXT,Heart_Atrial_Appendage
24.719076,36.591122,357,7,GTEX-POYW,Esophagus_Mucosa
3.471802,3.688319,105,17,GTEX-Q734,Vagina
11.696395,17.993538,357,10,GTEX-13NZB,Esophagus_Mucosa
16.720917,13.548204,413,11,GTEX-16NPX,Skin_Sun_Exposed_Lower_leg
14.692738,15.406890,360,26,GTEX-13RTJ,Nerve_Tibial
11.631235,8.138252,368,17,GTEX-T6MO,Whole_Blood
15.999763,18.660937,224,13,GTEX-145MF,Testis
13.352919,11.881992,299,19,GTEX-R55G,Cells_Transformed_fibroblasts
1.613447,6.003667,152,22,GTEX-131XE,Liver
21.309900,11.990423,360,24,GTEX-13X6K,Nerve_Tibial
5.769103,2.121691,116,9,GTEX-X4LF,Cells_EBV-transformed_lymphocytes
21.288822,19.058026,357,22,GTEX-XGQ4,Esophagus_Mucosa
10.194563,10.984474,266,23,GTEX-Y8E4,Artery_Aorta
6.857761,4.159472,334,34,GTEX-ZAB4,Skin_Not_Sun_Exposed_Suprapubic
13.020631,10.985816,250,17,GTEX-ZZPU,Breast_Mammary_Tissue
7.183964,4.897630,107,24,GTEX-15CHQ,Brain_Hypothalamus
69.705466,43.017873,382,17,GTEX-P44H,Lung
5.698075,4.457588,129,28,GTEX-1313W,Brain_Nucleus_accumbens_basal_ganglia
25.373705,24.045409,384,14,GTEX-15DDE,Adipose_Subcutaneous
5.840884,3.613499,312,24,GTEX-13VXU,Adipose_Visceral_Omentum
9.875756,7.633581,212,16,GTEX-13OVG,Esophagus_Gastroesophageal_Junction
39.915526,29.412977,129,24,GTEX-17EVQ,Brain_Nucleus_accumbens_basal_ganglia
13.866514,4.940009,212,9,GTEX-1CB4J,Esophagus_Gastroesophageal_Junction
23.172025,16.998064,387,25,GTEX-17EVP,Artery_Tibial
11.683090,5.264710,236,12,GTEX-13QJ3,Stomach
24.100734,4.916945,131,15,GTEX-REY6,Prostate
25.230891,16.613994,250,21,GTEX-ZF29,Breast_Mammary_Tissue
9.687508,2.680937,219,27,GTEX-Y3IK,Pancreas
7.966499,9.044110,398,25,GTEX-14C39,Thyroid
15.685582,10.985731,312,13,GTEX-14PKU,Adipose_Visceral_Omentum
27.745469,20.298003,360,26,GTEX-14BIN,Nerve_Tibial
7.483501,8.426120,131,16,GTEX-ZZ64,Prostate
9.744222,8.831140,271,7,GTEX-13FTZ,Heart_Left_Ventricle
14.582372,5.248122,156,17,GTEX-13OVH,Pituitary
10.839785,16.207251,145,29,GTEX-WY7C,Spleen
12.304423,6.739497,245,22,GTEX-17HHE,Colon_Transverse
17.111039,11.794971,299,18,GTEX-QDVN,Cells_Transformed_fibroblasts
16.941872,17.286280,384,30,GTEX-13OW8,Adipose_Subcutaneous
9.426555,7.429088,116,12,GTEX-WRHK,Cells_EBV-transformed_lymphocytes
10.183790,13.472875,271,22,GTEX-139YR,Heart_Left_Ventricle
12.443224,8.045550,360,12,GTEX-13QJ3,Nerve_Tibial
6.551099,4.271602,121,10,GTEX-WI4N,Ovary
6.078011,2.213252,87,19,GTEX-13FLV,Brain_Amygdala
6.654058,4.341500,271,24,GTEX-ZVT2,Heart_Left_Ventricle
5.593397,4.278613,271,15,GTEX-ZYW4,Heart_Left_Ventricle
7.284242,6.545615,219,23,GTEX-1122O,Pancreas
11.859671,12.209109,312,34,GTEX-ZAB4,Adipose_Visceral_Omentum
16.872792,14.324379,490,15,GTEX-QDVJ,Muscle_Skeletal
8.185170,8.108551,121,18,GTEX-X15G,Ovary
12.727630,14.218601,382,11,GTEX-ZTTD,Lung
15.382706,12.182988,413,12,GTEX-15EU6,Skin_Sun_Exposed_Lower_leg
5.648963,6.441526,84,21,GTEX-Y5V6,Minor_Salivary_Gland
12.892535,9.092243,250,15,GTEX-17GQL,Breast_Mammary_Tissue
38.450644,18.877802,368,17,GTEX-WXYG,Whole_Blood
42.215261,29.017655,384,12,GTEX-XBEC,Adipose_Subcutaneous
10.291995,9.873220,224,19,GTEX-Q2AH,Testis
11.957141,7.803781,212,14,GTEX-ZV7C,Esophagus_Gastroesophageal_Junction
5.404295,28.026174,368,17,GTEX-ZXG5,Whole_Blood
9.992007,9.145251,334,24,GTEX-ZVT2,Esophagus_Muscularis
6.123458,1.219548,219,16,GTEX-1B933,Pancreas
10.731601,10.492976,384,21,GTEX-Y5V6,Adipose_Subcutaneous
9.251382,5.703752,124,25,GTEX-15DYW,Brain_Cerebellar_Hemisphere
11.874759,10.197325,382,22,GTEX-U3ZN,Lung
16.664002,11.261107,357,22,GTEX-139YR,Esophagus_Mucosa
26.586707,15.466172,398,15,GTEX-16MT8,Thyroid
18.800702,14.316365,357,19,GTEX-R55G,Esophagus_Mucosa
38.225268,38.801799,490,15,GTEX-13O1R,Muscle_Skeletal
13.073464,12.846414,384,22,GTEX-Z93S,Adipose_Subcutaneous
20.468615,17.053438,490,13,GTEX-X4EO,Muscle_Skeletal
19.461737,7.960611,236,15,GTEX-145MN,Stomach
15.453779,14.423495,357,23,GTEX-13QBU,Esophagus_Mucosa
3.407933,2.448292,100,17,GTEX-S32W,Uterus
40.998646,31.247454,413,16,GTEX-ZAJG,Skin_Sun_Exposed_Lower_leg
34.153119,34.369372,357,22,GTEX-131XE,Esophagus_Mucosa
10.220821,2.166511,129,20,GTEX-145MH,Brain_Nucleus_accumbens_basal_ganglia
4.211525,4.372283,121,19,GTEX-14AS3,Ovary
6.903580,5.583243,131,12,GTEX-ZYFD,Prostate
19.552969,13.727280,245,9,GTEX-S4P3,Colon_Transverse
22.413627,15.110402,299,10,GTEX-W5X1,Cells_Transformed_fibroblasts
17.993875,10.412734,334,17,GTEX-ZYVF,Skin_Not_Sun_Exposed_Suprapubic
25.555876,24.465681,368,22,GTEX-XGQ4,Whole_Blood
11.948008,7.854726,266,26,GTEX-13O3O,Artery_Aorta
37.411549,25.225089,490,19,GTEX-14PJO,Muscle_Skeletal
18.857318,13.389884,312,11,GTEX-145MI,Adipose_Visceral_Omentum
12.697793,10.984400,334,30,GTEX-11GSP,Esophagus_Muscularis
2.641122,0.947892,131,12,GTEX-U3ZM,Prostate
15.255290,10.314874,368,13,GTEX-13S86,Whole_Blood
19.054317,10.382269,357,18,GTEX-111CU,Esophagus_Mucosa
31.933302,33.501923,490,3,GTEX-ZWKS,Muscle_Skeletal
5.010532,5.754234,108,24,GTEX-13FHO,Brain_Anterior_cingulate_cortex_BA24
7.934647,7.447114,121,11,GTEX-WYBS,Ovary
38.143753,19.883927,357,22,GTEX-17HHE,Esophagus_Mucosa
15.930570,19.774482,357,13,GTEX-13FTX,Esophagus_Mucosa
2.934048,4.364271,334,24,GTEX-ZDYS,Esophagus_Muscularis
25.539282,36.410137,490,9,GTEX-15SDE,Muscle_Skeletal
36.821745,32.144855,368,30,GTEX-14C5O,Whole_Blood
7.248464,1.499350,110,24,GTEX-TSE9,Brain_Putamen_basal_ganglia
33.530406,10.311885,360,19,GTEX-1AX9I,Nerve_Tibial
20.610381,7.665309,245,12,GTEX-R55D,Colon_Transverse
25.104349,29.764984,382,17,GTEX-ZYY3,Lung
7.429914,8.196206,312,17,GTEX-ZLV1,Adipose_Visceral_Omentum
14.650690,11.115118,357,14,GTEX-R55C,Esophagus_Mucosa
51.832370,22.766935,490,12,GTEX-14A6H,Muscle_Skeletal
11.868922,4.119480,202,15,GTEX-ZPCL,Colon_Sigmoid
23.404938,32.161858,236,22,GTEX-Y5LM,Stomach
16.680869,13.425960,334,25,GTEX-14C39,Skin_Not_Sun_Exposed_Suprapubic
25.643679,18.719234,490,17,GTEX-ZLV1,Muscle_Skeletal
20.339132,19.179722,219,14,GTEX-PSDG,Pancreas
4.990622,3.600528,82,23,GTEX-13SLX,Brain_Spinal_cord_cervical_c-1
6.383009,4.986178,236,23,GTEX-13QBU,Stomach
22.330928,22.557938,398,22,GTEX-T2IS,Thyroid
7.919565,2.782309,219,22,GTEX-ZPU1,Pancreas
8.727117,6.418936,212,19,GTEX-132QS,Esophagus_Gastroesophageal_Junction
9.704399,10.757435,368,9,GTEX-U8T8,Whole_Blood
25.957411,30.802968,357,21,GTEX-1A3MV,Esophagus_Mucosa
22.396261,21.642451,490,19,GTEX-16NGA,Muscle_Skeletal
4.007911,6.626522,143,20,GTEX-17F97,Brain_Caudate_basal_ganglia
10.708557,13.113190,398,17,GTEX-ZLV1,Thyroid
15.273920,6.650889,107,20,GTEX-X585,Brain_Hypothalamus
29.263256,25.335155,236,11,GTEX-14PHY,Stomach
11.206137,12.009636,360,20,GTEX-ZC5H,Nerve_Tibial
11.544252,12.327680,312,22,GTEX-14PJ4,Adipose_Visceral_Omentum
23.159582,14.176043,263,16,GTEX-UPK5,Heart_Atrial_Appendage
14.119536,10.090201,413,24,GTEX-WYJK,Skin_Sun_Exposed_Lower_leg
14.795975,15.638172,490,16,GTEX-17F9E,Muscle_Skeletal
2.163033,4.271624,116,14,GTEX-S95S,Cells_EBV-transformed_lymphocytes
19.810870,19.567595,387,18,GTEX-145MO,Artery_Tibial
8.702436,1.998911,108,22,GTEX-Z93S,Brain_Anterior_cingulate_cortex_BA24
15.228481,12.059193,413,9,GTEX-14A5H,Skin_Sun_Exposed_Lower_leg
12.454004,3.871282,174,18,GTEX-QDVN,Adrenal_Gland
4.387522,3.346598,152,10,GTEX-SJXC,Liver
13.669874,8.875774,202,19,GTEX-V955,Colon_Sigmoid
12.539683,9.797836,212,22,GTEX-XYKS,Esophagus_Gastroesophageal_Junction
20.953315,29.175434,368,15,GTEX-QDVJ,Whole_Blood
12.922195,7.941808,250,12,GTEX-1117F,Breast_Mammary_Tissue
9.558142,8.481464,236,16,GTEX-WHSB,Stomach
30.083586,14.094957,357,11,GTEX-17EUY,Esophagus_Mucosa
20.587204,21.350433,360,19,GTEX-V955,Nerve_Tibial
3.614261,3.736543,219,12,GTEX-WRHK,Pancreas
